realtime_start,realtime_end,date,value
2020-02-11,2021-02-07,2019-07-01,253.750
2021-02-08,2022-02-07,2019-07-01,253.663
2022-02-08,2023-01-02,2019-07-01,253.635
2019-09-12,2020-02-10,2019-08-01,254.209
2020-02-11,2021-02-07,2019-08-01,253.907
2021-02-08,2022-02-07,2019-08-01,253.711
2022-02-08,2023-01-02,2019-08-01,253.591
2019-10-10,2020-02-10,2019-09-01,253.535
2020-02-11,2021-02-07,2019-09-01,253.395
2021-02-08,2022-02-07,2019-09-01,253.354
2022-02-08,2023-01-02,2019-09-01,253.301
2019-11-13,2020-02-10,2019-10-01,252.891
2020-02-11,2021-02-07,2019-10-01,253.006
2021-02-08,2022-02-07,2019-10-01,253.031
2022-02-08,2023-01-02,2019-10-01,252.968
2019-12-11,2020-02-10,2019-11-01,252.165
2020-02-11,2021-02-07,2019-11-01,252.244
2021-02-08,2022-02-07,2019-11-01,252.209
2022-02-08,2023-01-02,2019-11-01,252.468
2020-01-14,2020-02-10,2019-12-01,252.475
2020-02-11,2021-02-07,2019-12-01,252.598
2021-02-08,2022-02-07,2019-12-01,252.885
2022-02-08,2023-01-02,2019-12-01,252.668
2020-02-13,2021-02-07,2020-01-01,253.352
2021-02-08,2022-02-07,2020-01-01,253.675
2022-02-08,2023-01-02,2020-01-01,253.526
2020-03-11,2021-02-07,2020-02-01,254.132
2021-02-08,2022-02-07,2020-02-01,254.347
2022-02-08,2023-01-02,2020-02-01,254.415
2020-04-10,2021-02-07,2020-03-01,255.307
2021-02-08,2022-02-07,2020-03-01,255.348
2022-02-08,2023-01-02,2020-03-01,255.373
2020-05-12,2021-02-07,2020-04-01,255.988
2021-02-08,2022-02-07,2020-04-01,255.985
2022-02-08,2023-01-02,2020-04-01,256.143
2020-06-10,2021-02-07,2020-05-01,257.934
2021-02-08,2022-02-07,2020-05-01,257.752
2022-02-08,2023-01-02,2020-05-01,257.813
2020-07-14,2021-02-07,2020-06-01,258.340
2021-02-08,2022-02-07,2020-06-01,258.053
2022-02-08,2023-01-02,2020-06-01,258.093
2020-08-12,2021-02-07,2020-07-01,257.591
2021-02-08,2022-02-07,2020-07-01,257.450
2022-02-08,2023-01-02,2020-07-01,257.464
2020-09-11,2021-02-07,2020-08-01,258.279
2021-02-08,2022-02-07,2020-08-01,257.996
2022-02-08,2023-01-02,2020-08-01,257.932
2020-10-13,2021-02-07,2020-09-01,257.866
2021-02-08,2022-02-07,2020-09-01,257.805
2022-02-08,2023-01-02,2020-09-01,257.716
2020-11-12,2021-02-07,2020-10-01,258.731
2021-02-08,2022-02-07,2020-10-01,258.795
2022-02-08,2023-01-02,2020-10-01,258.747
2020-12-10,2021-02-07,2020-11-01,259.769
2021-02-08,2022-02-07,2020-11-01,259.735
2022-02-08,2023-01-02,2020-11-01,260.017
2021-01-13,2021-02-07,2020-12-01,259.641
2021-02-08,2022-02-07,2020-12-01,260.010
2022-02-08,2023-01-02,2020-12-01,259.700
2021-02-10,2022-02-07,2021-01-01,259.851
2022-02-08,2023-01-02,2021-01-01,259.722
2021-03-10,2022-02-07,2021-02-01,259.518
2022-02-08,2023-01-02,2021-02-01,259.604
2021-04-13,2022-02-07,2021-03-01,260.334
2022-02-08,2023-01-02,2021-03-01,260.369
2021-05-12,2022-02-07,2021-04-01,260.819
2022-02-08,2023-01-02,2021-04-01,260.983
2021-06-10,2022-02-07,2021-05-01,261.750
2022-02-08,2023-01-02,2021-05-01,261.827
2021-07-13,2022-02-07,2021-06-01,262.934
2022-02-08,2023-01-02,2021-06-01,262.929
2021-08-11,2022-02-07,2021-07-01,263.727
2022-02-08,2023-01-02,2021-07-01,263.748
2021-09-14,2022-02-07,2021-08-01,264.640
2022-02-08,2023-01-02,2021-08-01,264.539
2021-10-13,2022-02-07,2021-09-01,265.057
2022-02-08,2023-01-02,2021-09-01,264.931
2021-11-10,2022-02-07,2021-10-01,264.605
2022-02-08,2023-01-02,2021-10-01,264.603
2021-12-10,2022-02-07,2021-11-01,264.693
2022-02-08,2023-01-02,2021-11-01,265.002
2022-01-12,2022-02-07,2021-12-01,266.038
2022-02-08,2023-01-02,2021-12-01,265.701
2022-02-10,2023-01-02,2022-01-01,266.704
2022-03-10,2023-01-02,2022-02-01,268.706
2022-04-12,2023-01-02,2022-03-01,270.057
2022-05-11,2023-01-02,2022-04-01,271.084
2022-06-10,2023-01-02,2022-05-01,272.413
2022-07-13,2023-01-02,2022-06-01,273.553
2022-08-10,2023-01-02,2022-07-01,274.889
2022-09-13,2023-01-02,2022-08-01,275.861
2022-10-13,2023-01-02,2022-09-01,275.760
2022-11-10,2023-01-02,2022-10-01,277.856
2022-12-13,2023-01-02,2022-11-01,279.677
