realtime_start,realtime_end,date,value
2020-02-11,2021-02-07,2016-08-01,238.207
2021-02-08,2023-01-02,2016-08-01,238.133
2016-10-18,2017-02-12,2016-09-01,237.928
2017-02-13,2018-02-13,2016-09-01,237.896
2018-02-14,2019-02-10,2016-09-01,237.867
2019-02-11,2020-02-10,2016-09-01,237.793
2020-02-11,2021-02-07,2016-09-01,237.904
2021-02-08,2023-01-02,2016-09-01,237.880
2016-11-17,2017-02-12,2016-10-01,237.552
2017-02-13,2018-02-13,2016-10-01,237.486
2018-02-14,2019-02-10,2016-10-01,237.610
2019-02-11,2020-02-10,2016-10-01,237.637
2020-02-11,2021-02-07,2016-10-01,237.668
2021-02-08,2023-01-02,2016-10-01,237.714
2016-12-15,2017-02-12,2016-11-01,237.244
2017-02-13,2018-02-13,2016-11-01,237.175
2018-02-14,2019-02-10,2016-11-01,237.287
2019-02-11,2020-02-10,2016-11-01,237.281
2020-02-11,2021-02-07,2016-11-01,237.318
2021-02-08,2023-01-02,2016-11-01,237.438
2017-01-18,2017-02-12,2016-12-01,236.787
2017-02-13,2018-02-13,2016-12-01,236.763
2018-02-14,2019-02-10,2016-12-01,237.020
2019-02-11,2020-02-10,2016-12-01,236.961
2020-02-11,2021-02-07,2016-12-01,237.020
2021-02-08,2023-01-02,2016-12-01,237.147
2017-02-15,2018-02-13,2017-01-01,236.659
2018-02-14,2019-02-10,2017-01-01,236.893
2019-02-11,2020-02-10,2017-01-01,236.804
2020-02-11,2021-02-07,2017-01-01,236.826
2021-02-08,2022-02-07,2017-01-01,237.015
2022-02-08,2023-01-02,2017-01-01,237.072
2017-03-15,2018-02-13,2017-02-01,237.298
2018-02-14,2019-02-10,2017-02-01,237.574
2019-02-11,2020-02-10,2017-02-01,237.682
2020-02-11,2021-02-07,2017-02-01,237.653
2021-02-08,2022-02-07,2017-02-01,237.712
2022-02-08,2023-01-02,2017-02-01,237.824
2017-04-14,2018-02-13,2017-03-01,238.426
2018-02-14,2019-02-10,2017-03-01,238.279
2019-02-11,2020-02-10,2017-03-01,238.392
2020-02-11,2021-02-07,2017-03-01,238.178
2021-02-08,2022-02-07,2017-03-01,238.227
2022-02-08,2023-01-02,2017-03-01,238.387
2017-05-12,2018-02-13,2017-04-01,238.863
2018-02-14,2019-02-10,2017-04-01,238.549
2019-02-11,2020-02-10,2017-04-01,238.570
2020-02-11,2021-02-07,2017-04-01,238.545
2021-02-08,2022-02-07,2017-04-01,238.421
2022-02-08,2023-01-02,2017-04-01,238.568
2017-06-14,2018-02-13,2017-05-01,239.206
2018-02-14,2019-02-10,2017-05-01,239.002
2019-02-11,2020-02-10,2017-05-01,239.164
2020-02-11,2021-02-07,2017-05-01,238.998
2021-02-08,2022-02-07,2017-05-01,238.847
2022-02-08,2023-01-02,2017-05-01,238.893
2017-07-14,2018-02-13,2017-06-01,238.945
2018-02-14,2019-02-10,2017-06-01,238.859
2019-02-11,2020-02-10,2017-06-01,238.778
2020-02-11,2021-02-07,2017-06-01,238.784
2021-02-08,2022-02-07,2017-06-01,238.515
2022-02-08,2023-01-02,2017-06-01,238.494
2017-08-11,2018-02-13,2017-07-01,239.377
2018-02-14,2019-02-10,2017-07-01,239.239
2019-02-11,2020-02-10,2017-07-01,239.189
2020-02-11,2021-02-07,2017-07-01,239.174
2021-02-08,2022-02-07,2017-07-01,239.062
2022-02-08,2023-01-02,2017-07-01,238.904
2017-09-14,2018-02-13,2017-08-01,239.015
2018-02-14,2019-02-10,2017-08-01,238.960
2019-02-11,2020-02-10,2017-08-01,238.822
2020-02-11,2021-02-07,2017-08-01,238.934
2021-02-08,2022-02-07,2017-08-01,238.847
2022-02-08,2023-01-02,2017-08-01,238.804
2017-10-13,2018-02-13,2017-09-01,238.903
2018-02-14,2019-02-10,2017-09-01,238.850
2019-02-11,2020-02-10,2017-09-01,238.790
2020-02-11,2021-02-07,2017-09-01,238.960
2021-02-08,2022-02-07,2017-09-01,239.002
2022-02-08,2023-01-02,2017-09-01,238.852
2017-11-15,2018-02-13,2017-10-01,238.872
2018-02-14,2019-02-10,2017-10-01,238.976
2019-02-11,2020-02-10,2017-10-01,239.059
2020-02-11,2021-02-07,2017-10-01,239.108
2021-02-08,2022-02-07,2017-10-01,239.203
2022-02-08,2023-01-02,2017-10-01,239.020
2017-12-13,2018-02-13,2017-11-01,238.641
2018-02-14,2019-02-10,2017-11-01,238.769
2019-02-11,2020-02-10,2017-11-01,238.776
2020-02-11,2021-02-07,2017-11-01,238.854
2021-02-08,2022-02-07,2017-11-01,239.045
2022-02-08,2023-01-02,2017-11-01,238.940
2018-01-12,2018-02-13,2017-12-01,238.861
2018-02-14,2019-02-10,2017-12-01,239.143
2019-02-11,2020-02-10,2017-12-01,239.076
2020-02-11,2021-02-07,2017-12-01,239.155
2021-02-08,2022-02-07,2017-12-01,239.351
2022-02-08,2023-01-02,2017-12-01,239.371
2018-02-14,2019-02-10,2018-01-01,239.325
2019-02-11,2020-02-10,2018-01-01,239.229
2020-02-11,2021-02-07,2018-01-01,239.276
2021-02-08,2022-02-07,2018-01-01,239.544
2022-02-08,2023-01-02,2018-01-01,239.641
2018-03-13,2019-02-10,2018-02-01,238.837
2019-02-11,2020-02-10,2018-02-01,238.983
2020-02-11,2021-02-07,2018-02-01,238.904
2021-02-08,2022-02-07,2018-02-01,239.047
2022-02-08,2023-01-02,2018-02-01,239.160
2018-04-11,2019-02-10,2018-03-01,239.188
2019-02-11,2020-02-10,2018-03-01,239.303
2020-02-11,2021-02-07,2018-03-01,239.017
2021-02-08,2022-02-07,2018-03-01,239.018
2022-02-08,2023-01-02,2018-03-01,239.230
2018-05-10,2019-02-10,2018-04-01,239.867
2019-02-11,2020-02-10,2018-04-01,239.833
2020-02-11,2021-02-07,2018-04-01,239.774
2021-02-08,2022-02-07,2018-04-01,239.607
2022-02-08,2023-01-02,2018-04-01,239.798
2018-06-12,2019-02-10,2018-05-01,239.328
2019-02-11,2020-02-10,2018-05-01,239.475
2020-02-11,2021-02-07,2018-05-01,239.285
2021-02-08,2022-02-07,2018-05-01,239.014
2022-02-08,2023-01-02,2018-05-01,239.148
2018-07-12,2019-02-10,2018-06-01,239.737
2019-02-11,2020-02-10,2018-06-01,239.626
2020-02-11,2021-02-07,2018-06-01,239.655
2021-02-08,2022-02-07,2018-06-01,239.220
2022-02-08,2023-01-02,2018-06-01,239.239
2018-08-10,2019-02-10,2018-07-01,240.131
2019-02-11,2020-02-10,2018-07-01,240.048
2020-02-11,2021-02-07,2018-07-01,240.019
2021-02-08,2022-02-07,2018-07-01,239.849
2022-02-08,2023-01-02,2018-07-01,239.693
2018-09-13,2019-02-10,2018-08-01,240.153
2019-02-11,2020-02-10,2018-08-01,239.994
2020-02-11,2021-02-07,2018-08-01,240.119
2021-02-08,2022-02-07,2018-08-01,240.019
2022-02-08,2023-01-02,2018-08-01,239.941
2018-10-11,2019-02-10,2018-09-01,239.850
2019-02-11,2020-02-10,2018-09-01,239.805
2020-02-11,2021-02-07,2018-09-01,240.036
2021-02-08,2022-02-07,2018-09-01,240.147
2022-02-08,2023-01-02,2018-09-01,239.935
2018-11-14,2019-02-10,2018-10-01,239.327
2019-02-11,2020-02-10,2018-10-01,239.464
2020-02-11,2021-02-07,2018-10-01,239.514
2021-02-08,2022-02-07,2018-10-01,239.655
2022-02-08,2023-01-02,2018-10-01,239.404
2018-12-12,2019-02-10,2018-11-01,239.726
2019-02-11,2020-02-10,2018-11-01,239.760
2020-02-11,2021-02-07,2018-11-01,239.864
2021-02-08,2022-02-07,2018-11-01,240.164
2022-02-08,2023-01-02,2018-11-01,239.990
2019-01-11,2019-02-10,2018-12-01,240.565
2019-02-11,2020-02-10,2018-12-01,240.490
2020-02-11,2021-02-07,2018-12-01,240.606
2021-02-08,2022-02-07,2018-12-01,240.870
2022-02-08,2023-01-02,2018-12-01,240.786
2019-02-13,2020-02-10,2019-01-01,240.765
2020-02-11,2021-02-07,2019-01-01,240.834
2021-02-08,2022-02-07,2019-01-01,241.181
2022-02-08,2023-01-02,2019-01-01,241.320
2019-03-12,2020-02-10,2019-02-01,241.843
2020-02-11,2021-02-07,2019-02-01,241.746
2021-02-08,2022-02-07,2019-02-01,241.972
2022-02-08,2023-01-02,2019-02-01,242.077
2019-04-10,2020-02-10,2019-03-01,242.707
2020-02-11,2021-02-07,2019-03-01,242.360
2021-02-08,2022-02-07,2019-03-01,242.330
2022-02-08,2023-01-02,2019-03-01,242.603
2019-05-10,2020-02-10,2019-04-01,241.593
2020-02-11,2021-02-07,2019-04-01,241.467
2021-02-08,2022-02-07,2019-04-01,241.260
2022-02-08,2023-01-02,2019-04-01,241.484
2019-06-12,2020-02-10,2019-05-01,242.341
2020-02-11,2021-02-07,2019-05-01,242.103
2021-02-08,2022-02-07,2019-05-01,241.730
2022-02-08,2023-01-02,2019-05-01,241.969
2019-07-11,2020-02-10,2019-06-01,241.866
2020-02-11,2021-02-07,2019-06-01,241.876
2021-02-08,2022-02-07,2019-06-01,241.265
2022-02-08,2023-01-02,2019-06-01,241.371
2019-08-13,2020-02-10,2019-07-01,241.573
2020-02-11,2021-02-07,2019-07-01,241.500
2021-02-08,2022-02-07,2019-07-01,241.260
2022-02-08,2023-01-02,2019-07-01,241.134
2019-09-12,2020-02-10,2019-08-01,241.124
2020-02-11,2021-02-07,2019-08-01,241.244
2021-02-08,2022-02-07,2019-08-01,241.110
2022-02-08,2023-01-02,2019-08-01,241.014
2019-10-10,2020-02-10,2019-09-01,241.226
2020-02-11,2021-02-07,2019-09-01,241.521
2021-02-08,2022-02-07,2019-09-01,241.705
2022-02-08,2023-01-02,2019-09-01,241.435
2019-11-13,2020-02-10,2019-10-01,241.918
2020-02-11,2021-02-07,2019-10-01,242.034
2021-02-08,2022-02-07,2019-10-01,242.236
2022-02-08,2023-01-02,2019-10-01,241.892
2019-12-11,2020-02-10,2019-11-01,242.141
2020-02-11,2021-02-07,2019-11-01,242.296
2021-02-08,2022-02-07,2019-11-01,242.716
2022-02-08,2023-01-02,2019-11-01,242.474
2020-01-14,2020-02-10,2019-12-01,242.272
2020-02-11,2021-02-07,2019-12-01,242.399
2021-02-08,2022-02-07,2019-12-01,242.732
2022-02-08,2023-01-02,2019-12-01,242.527
2020-02-13,2021-02-07,2020-01-01,242.572
2021-02-08,2022-02-07,2020-01-01,242.993
2022-02-08,2023-01-02,2020-01-01,243.179
2020-03-11,2021-02-07,2020-02-01,243.749
2021-02-08,2022-02-07,2020-02-01,243.979
2022-02-08,2023-01-02,2020-02-01,244.115
2020-04-10,2021-02-07,2020-03-01,244.960
2021-02-08,2022-02-07,2020-03-01,244.861
2022-02-08,2023-01-02,2020-03-01,245.207
2020-05-12,2021-02-07,2020-04-01,251.271
2021-02-08,2022-02-07,2020-04-01,250.982
2022-02-08,2023-01-02,2020-04-01,251.290
2020-06-10,2021-02-07,2020-05-01,253.789
2021-02-08,2022-02-07,2020-05-01,253.242
2022-02-08,2023-01-02,2020-05-01,253.635
2020-07-14,2021-02-07,2020-06-01,255.505
2021-02-08,2022-02-07,2020-06-01,254.657
2022-02-08,2023-01-02,2020-06-01,254.850
2020-08-12,2021-02-07,2020-07-01,252.687
2021-02-08,2022-02-07,2020-07-01,252.344
2022-02-08,2023-01-02,2020-07-01,252.215
2020-09-11,2021-02-07,2020-08-01,252.439
2021-02-08,2022-02-07,2020-08-01,252.293
2022-02-08,2023-01-02,2020-08-01,252.148
2020-10-13,2021-02-07,2020-09-01,251.351
2021-02-08,2022-02-07,2020-09-01,251.643
2022-02-08,2023-01-02,2020-09-01,251.303
2020-11-12,2021-02-07,2020-10-01,251.644
2021-02-08,2022-02-07,2020-10-01,251.945
2022-02-08,2023-01-02,2020-10-01,251.478
2020-12-10,2021-02-07,2020-11-01,251.000
2021-02-08,2022-02-07,2020-11-01,251.551
2022-02-08,2023-01-02,2020-11-01,251.241
2021-01-13,2021-02-07,2020-12-01,251.924
2021-02-08,2022-02-07,2020-12-01,252.324
2022-02-08,2023-01-02,2020-12-01,252.009
2021-02-10,2022-02-07,2021-01-01,252.007
2022-02-08,2023-01-02,2021-01-01,252.270
2021-03-10,2022-02-07,2021-02-01,252.656
2022-02-08,2023-01-02,2021-02-01,252.828
2021-04-13,2022-02-07,2021-03-01,252.927
2022-02-08,2023-01-02,2021-03-01,253.313
2021-05-12,2022-02-07,2021-04-01,254.029
2022-02-08,2023-01-02,2021-04-01,254.314
2021-06-10,2022-02-07,2021-05-01,254.931
2022-02-08,2023-01-02,2021-05-01,255.314
2021-07-13,2022-02-07,2021-06-01,257.052
2022-02-08,2023-01-02,2021-06-01,257.176
2021-08-11,2022-02-07,2021-07-01,258.782
2022-02-08,2023-01-02,2021-07-01,258.599
2021-09-14,2022-02-07,2021-08-01,259.739
2022-02-08,2023-01-02,2021-08-01,259.544
2021-10-13,2022-02-07,2021-09-01,262.969
2022-02-08,2023-01-02,2021-09-01,262.631
2021-11-10,2022-02-07,2021-10-01,265.512
2022-02-08,2023-01-02,2021-10-01,264.983
2021-12-10,2022-02-07,2021-11-01,267.632
2022-02-08,2023-01-02,2021-11-01,267.303
2022-01-12,2022-02-07,2021-12-01,268.745
2022-02-08,2023-01-02,2021-12-01,268.356
2022-02-10,2023-01-02,2022-01-01,270.996
2022-03-10,2023-01-02,2022-02-01,274.747
2022-04-12,2023-01-02,2022-03-01,278.735
2022-05-11,2023-01-02,2022-04-01,281.653
2022-06-10,2023-01-02,2022-05-01,285.711
2022-07-13,2023-01-02,2022-06-01,288.618
2022-08-10,2023-01-02,2022-07-01,292.495
2022-09-13,2023-01-02,2022-08-01,294.684
2022-10-13,2023-01-02,2022-09-01,296.708
2022-11-10,2023-01-02,2022-10-01,297.882
2022-12-13,2023-01-02,2022-11-01,299.342
